"player","team","games","position","recTarg","recRec","recRec40s","recYds","recYds100Games","recTds","recTd40s","recDrops","catch","depth","ypt","ypr","rac","rzRecTarg","rzRecRec","rzRecTds","rzRecTargPct","rzRecRecPct","rzRecTdPct","ezRecTarg","ezRecTds","ezRecTargPct","ezRecRecPct","ezRecTdPct","rushCarries","rush40s","rushYds","rushYds100Games","rushTds","rushTd40s","ypc","yac","rushTa","tat","fumbles","rzRushCarries","rzRushTds","rzRushPct","rzRushTdPct","i5RushCarries","i5RushTds","i5RushPct","i5RushTdPct","patConversions","patAttempts","fantasyPts","ptsPerSnap","ptsPerTouch"
"Bilal Powell","NYJ","1","RB","1","1","0","5","0","0","0","0","100","4","5","5","1","","","","","","","","","","","","7","0","42","0","0","0","6","5.14","0","0","0","","","","","","","","","0","0","5.7","0.38","0.71"
"Mark Ingram II","BLT","1","RB","4","3","0","37","0","2","0","0","75","1.5","9.25","12.33","13.33","","","","","","","","","","","","13","0","48","0","0","0","3.69","1.92","3","0.23","0","","","","","","","","","0","0","23.5","0.73","1.47"
"LeSean McCoy","KC","1","RB","6","4","0","28","0","0","0","0","66.7","-1.5","4.67","7","6.5","","","","","","","","","","","","7","0","29","0","1","0","4.14","2.71","2","0.29","1","","","","","","","","","0","0","15.7","0.6","1.43"
"Adrian Peterson","WAS","1","RB","2","2","0","5","0","0","0","0","100","-1","2.5","2.5","3.5","","","","","","","","","","","","9","0","25","0","0","0","2.78","2.78","3","0.33","0","","","","","","","","","0","0","5","0.29","0.45"
"Frank Gore","BUF","1","RB","2","1","0","18","0","0","0","1","50","4","9","18","11","","","","","","","","","","","","11","0","27","0","0","0","2.45","1.73","0","0","0","","","","","","","","","0","0","5.5","0.29","0.46"
"Patrick Ricard","BLT","1","RB","3","3","0","27","0","0","0","0","100","-0.67","9","9","9.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","5.7","0.22","1.9"
"Chandler Cox","MIA","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Alec Ingold","OAK","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","1","0","3","0","0","0","3","2","0","0","0","","","","","","","","","0","0","0.3","0.02","0.3"
"Nick Bawden","DET","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Alex Armah","CAR","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"C.J. Ham","MIN","1","RB","1","1","0","6","0","0","0","0","100","3","6","6","3","","","","","","","","","","","","1","0","0","0","0","0","0","1","0","0","0","","","","","","","","","0","0","1.6","0.18","0.8"
"Elandon Roberts","NE","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Derek Watt","LAC","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Andy Janovich","DEN","1","RB","1","1","0","3","0","0","0","0","100","0","3","3","3","","","","","","","","","","","","1","0","1","0","1","0","1","2","0","0","0","","","","","","","","","0","0","7.4","0.53","3.7"
"Keith Smith","ATL","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","1","0","3","0","0","0","3","2","0","0","0","","","","","","","","","0","0","0.3","0.02","0.3"
"Zach Line","NO","1","RB","1","1","0","5","0","0","0","0","100","1","5","5","4","","","","","","","","","","","","1","0","5","0","0","0","5","3","0","0","0","","","","","","","","","0","0","2","0.1","1"
"Kyle Juszczyk","SF","1","RB","7","7","0","63","0","0","0","0","100","1","9","9","8","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","13.3","0.34","1.9"
"Jamize Olawale","DAL","1","RB","1","0","0","0","0","0","0","0","0","27","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Patrick DiMarco","BUF","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Anthony Sherman","KC","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Dalton Schultz","DAL","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Tyler Conklin","MIN","1","TE","2","2","0","28","0","0","0","0","100","12","14","14","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","4.8","0.53","2.4"
"Irv Smith Jr.","MIN","1","TE","3","3","0","20","0","1","0","0","100","8.33","6.67","6.67","1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","11","0.22","3.67"
"Trevon Wesco","NYJ","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Dawson Knox","BUF","1","TE","3","2","0","32","0","1","0","1","66.7","3","10.67","16","12.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","11.2","0.22","5.6"
"Deon Yelder","KC","1","TE","1","0","0","0","0","0","0","0","0","18","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Blake Jarwin","DAL","1","TE","2","2","0","38","0","0","0","0","100","2","19","19","17","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","5.8","0.25","2.9"
"Jeremy Sprinkle","WAS","1","TE","3","2","0","16","0","1","0","1","66.7","10.67","5.33","8","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","9.6","0.2","4.8"
"Nick Vannett","PIT","1","TE","1","1","0","7","0","0","0","0","100","6","7","7","1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.7","0.11","1.7"
"Hunter Henry","LAC","1","TE","8","6","0","69","0","0","0","1","75","8.5","8.63","11.5","4.17","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","1","1","12.9","0.21","2.15"
"Daniel Brown","NYJ","1","TE","1","1","0","20","0","1","0","0","100","24","20","20","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","9","0.47","9"
"Darren Waller","OAK","1","TE","7","5","0","78","0","0","0","0","71.4","7.57","11.14","15.6","8.8","","","","","","","","","","","","1","0","-2","0","0","0","-2","2","0","0","0","","","","","","","","","0","0","12.6","0.2","2.1"
"Demetrius Harris","CLV","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Ryan Griffin","NYJ","1","TE","5","5","1","109","1","1","0","0","100","8.4","21.8","21.8","13.4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","21.9","0.37","4.38"
"Travis Kelce","KC","1","TE","8","7","0","92","0","1","0","0","87.5","10.5","11.5","13.14","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","22.2","0.35","3.17"
"Derek Carrier","OAK","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Stephen Carlson","CLV","1","TE","1","1","0","8","0","1","0","0","100","17","8","8","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","7.8","0.65","7.8"
"Tanner Hudson","TB","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Mark Andrews","BLT","1","TE","4","4","1","75","0","1","0","0","100","7.75","18.75","18.75","12.25","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","17.5","0.7","4.38"
"Troy Fumagalli","DEN","1","TE","3","1","0","3","0","1","0","1","33.3","3","1","3","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","7.3","0.25","7.3"
"Hayden Hurst","BLT","1","TE","2","2","0","16","0","0","0","0","100","5.5","8","8","2.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.6","0.13","1.8"
"Dallas Goedert","PHI","1","TE","6","3","0","36","0","1","0","1","50","6.67","6","12","9.33","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","12.6","0.22","4.2"
"Durham Smythe","MIA","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Mike Gesicki","MIA","1","TE","6","4","0","18","0","0","0","1","66.7","8.83","3","4.5","0.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","5.8","0.1","1.45"
"Hale Hentges","WAS","1","TE","3","1","0","0","0","0","0","1","33.3","9.33","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","1","1","0.05","1"
"Cethan Carter","CIN","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Andrew Beck","DEN","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Josh Oliver","JAX","1","TE","2","1","0","5","0","0","0","0","50","3.5","2.5","5","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.5","0.05","1.5"
"Jordan Akins","HST","1","TE","1","1","0","15","0","0","0","0","100","14","15","15","1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2.5","0.07","2.5"
"Foster Moreau","OAK","1","TE","2","2","0","8","0","1","0","0","100","2","4","4","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","8.8","0.23","4.4"
"Noah Fant","DEN","1","TE","9","4","0","60","0","0","0","0","44.4","10.67","6.67","15","7","","","","","","","","","","","","2","0","-7","0","0","0","-3.5","1","0","0","0","","","","","","","","","0","0","9.3","0.14","1.55"
"Ian Thomas","CAR","1","TE","1","0","0","0","0","0","0","1","0","5","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"T.J. Hockenson","DET","1","TE","2","1","0","6","0","0","0","0","50","9","3","6","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.6","0.03","1.6"
"Jaeden Graham","ATL","1","TE","2","2","0","23","0","0","0","0","100","5","11.5","11.5","6.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","4.3","0.13","2.15"
"Ross Dwelley","SF","1","TE","5","4","0","14","0","2","0","0","80","6.6","2.8","3.5","0.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","17.4","0.27","4.35"
"Pharaoh Brown","CLV","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Johnny Mundt","LA","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Darrell Daniels","ARZ","1","TE","1","1","0","4","0","0","0","0","100","4","4","4","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.4","1.4","1.4"
"Mo Alie-Cox","IND","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Ricky Seals-Jones","CLV","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Gerald Everett","LA","1","TE","1","1","0","20","0","0","0","0","100","20","20","20","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3","0.21","3"
"O.J. Howard","TB","1","TE","1","0","0","0","0","0","0","1","0","3","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Ben Braunecker","CHI","1","TE","3","1","0","8","0","0","0","0","33.3","11.33","2.67","8","5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.8","0.04","1.8"
"J.P. Holtz","CHI","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Tyler Higbee","LA","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Chris Manhertz","CAR","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Matt LaCosse","NE","1","TE","2","2","0","3","0","0","0","0","100","-2.5","1.5","1.5","4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2.3","0.11","1.15"
"Ben Koyack","JAX","1","TE","1","1","0","9","0","0","0","0","100","6","9","9","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.9","0.13","1.9"
"Nick Boyle","BLT","1","TE","3","2","0","20","0","0","0","1","66.7","7.67","6.67","10","2.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","4","0.08","2"
"Jesse James","DET","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"C.J. Uzomah","CIN","1","TE","5","2","0","5","0","0","0","0","40","1.2","1","2.5","1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2.5","0.07","1.25"
"Tyler Kroft","BUF","1","TE","1","1","0","6","0","0","0","0","100","2","6","6","4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.6","0.07","1.6"
"Clive Walford","MIA","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Maxx Williams","ARZ","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Cameron Brate","TB","1","TE","13","10","0","73","0","0","0","0","76.9","6.92","5.62","7.3","1.2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","17.3","0.35","1.73"
"Logan Thomas","DET","1","TE","1","0","0","0","0","0","0","0","0","18","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Eric Ebron","IND","1","TE","4","4","0","27","0","0","0","0","100","5.25","6.75","6.75","1.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","6.7","0.23","1.68"
"Darren Fells","HST","1","TE","3","1","0","18","0","0","0","0","33.3","4.67","6","18","18","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2.8","0.07","2.8"
"Jack Doyle","IND","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Josh Hill","NO","1","TE","2","2","0","8","0","0","0","0","100","1.5","4","4","2.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2.8","0.09","1.4"
"Levine Toilolo","SF","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Vance McDonald","PIT","1","TE","6","3","0","33","0","0","0","0","50","7.33","5.5","11","6","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","6.3","0.09","2.1"
"Zach Ertz","PHI","1","TE","11","9","0","94","0","0","0","0","81.8","7.91","8.55","10.44","2.44","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","18.4","0.29","2.04"
"Tyler Eifert","CIN","1","TE","4","3","0","21","0","0","0","1","75","7","5.25","7","4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","5.1","0.26","1.7"
"Bradley Sowell","CHI","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Garrett Celek","SF","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Virgil Green","LAC","1","TE","1","1","0","8","0","0","0","0","100","4","8","8","4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.8","0.07","1.8"
"Charles Clay","ARZ","1","TE","1","0","0","0","0","0","0","0","0","1","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Lee Smith","BUF","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Luke Stocker","ATL","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Kyle Rudolph","MIN","1","TE","5","5","0","67","0","1","0","0","100","7.8","13.4","13.4","5.6","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","17.7","0.33","3.54"
"Jared Cook","NO","1","TE","2","2","0","33","0","1","0","0","100","9","16.5","16.5","11.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","11.3","0.24","5.65"
"Greg Olsen","CAR","1","TE","5","5","0","57","0","0","0","0","100","8.2","11.4","11.4","3.2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","10.7","0.16","2.14"
"Benjamin Watson","NE","1","TE","4","3","0","52","0","0","0","0","75","14","13","17.33","11.33","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","8.2","0.14","2.73"
"Jason Witten","DAL","1","TE","7","5","0","33","0","0","0","0","71.4","6.14","4.71","6.6","1.8","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","8.3","0.13","1.66"
