"player","team","games","position","recTarg","recRec","recRec40s","recYds","recYds100Games","recTds","recTd40s","recDrops","catch","depth","ypt","ypr","rac","rzRecTarg","rzRecRec","rzRecTds","rzRecTargPct","rzRecRecPct","rzRecTdPct","ezRecTarg","ezRecTds","ezRecTargPct","ezRecRecPct","ezRecTdPct","rushCarries","rush40s","rushYds","rushYds100Games","rushTds","rushTd40s","ypc","yac","rushTa","tat","fumbles","rzRushCarries","rzRushTds","rzRushPct","rzRushTdPct","i5RushCarries","i5RushTds","i5RushPct","i5RushTdPct","patConversions","patAttempts","fantasyPts","ptsPerSnap","ptsPerTouch"
"Breshad Perriman","TB","1","WR","6","5","0","113","1","3","0","0","83.3","21.33","18.83","22.6","5.4","","","","","","","","","","","","1","0","3","0","0","0","3","0","0","0","0","","","","","","","","","0","0","34.6","0.52","5.77"
"DeVante Parker","MIA","1","WR","7","4","0","72","0","2","0","1","57.1","15.14","10.29","18","0.25","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","23.2","0.35","5.8"
"Seth Roberts","BLT","1","WR","3","3","0","66","0","1","0","0","100","22.67","22","22","1.33","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","15.6","0.45","5.2"
"John Brown","BUF","1","WR","9","7","1","99","0","0","0","1","77.8","15.56","11","14.14","1.86","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","16.9","0.28","2.41"
"Cody Latimer","NYG","1","WR","2","1","0","21","0","0","0","0","50","12","10.5","21","10","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.1","0.19","3.1"
"Davante Adams","GB","1","WR","13","7","0","103","1","1","0","4","53.8","10.38","7.92","14.71","5.86","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","23.3","0.42","3.33"
"Brandin Cooks","LA","1","WR","8","4","0","46","0","0","0","1","50","11.63","5.75","11.5","3.75","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","1","8.6","0.16","2.15"
"DeAndre Hopkins","HST","1","WR","8","6","0","119","1","0","0","0","75","10.88","14.88","19.83","7.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","17.9","0.28","2.98"
"T.Y. Hilton","IND","1","WR","9","4","0","25","0","0","0","0","44.4","10.78","2.78","6.25","1.75","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","6.5","0.22","1.63"
"Mohamed Sanu","NE","1","WR","6","2","0","13","0","0","0","1","33.3","11.83","2.17","6.5","1.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.3","0.06","1.65"
"Andre Roberts","BUF","1","WR","2","1","0","7","0","0","0","0","50","14","3.5","7","5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.7","0.1","1.7"
"Emmanuel Sanders","SF","1","WR","4","2","0","9","0","0","0","0","50","6.5","2.25","4.5","3.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2.9","0.05","1.45"
"Jason Moore","LAC","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Diontae Spencer","DEN","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Russell Gage","ATL","1","WR","5","5","0","27","0","0","0","0","100","1.4","5.4","5.4","4","","","","","","","","","","","","1","0","6","0","0","0","6","5","1","1","0","","","","","","","","","0","0","8.3","0.16","1.38"
"Dede Westbrook","JAX","1","WR","4","2","0","14","0","0","0","1","50","5.5","3.5","7","5","","","","","","","","","","","","1","0","7","0","0","0","7","11","0","0","0","","","","","","","","","0","0","4.1","0.08","1.37"
"Cooper Kupp","LA","1","WR","6","6","0","41","0","1","0","0","100","4","6.83","6.83","3.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","16.1","0.24","2.68"
"Geronimo Allison","GB","1","WR","4","2","0","19","0","0","0","0","50","8.25","4.75","9.5","6.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.9","0.12","1.95"
"Kalif Raymond","TEN","1","WR","2","1","0","2","0","0","0","0","50","10","1","2","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.2","0.08","1.2"
"Tajae Sharpe","TEN","1","WR","2","2","0","28","0","0","0","0","100","13.5","14","14","0.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","4.8","0.18","2.4"
"Albert Wilson","MIA","1","WR","7","5","0","59","0","0","0","0","71.4","8.86","8.43","11.8","7.4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","10.9","0.19","2.18"
"Allen Robinson II","CHI","1","WR","15","7","0","125","1","0","0","0","46.7","12.8","8.33","17.86","2.86","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","19.5","0.24","2.79"
"Sammy Watkins","KC","1","WR","4","3","0","49","0","0","0","0","75","12.5","12.25","16.33","4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","1","1","7.9","0.15","2.63"
"Cole Beasley","BUF","1","WR","5","1","0","6","0","0","0","2","20","10.6","1.2","6","1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.6","0.04","1.6"
"Randall Cobb","DAL","1","WR","2","1","0","-3","0","0","0","1","50","-2","-1.5","-3","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0.7","0.02","0.7"
"Deonte Harris","NO","1","WR","1","1","0","1","0","0","0","0","100","-4","1","1","5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.1","0.12","1.1"
"Steven Sims","WAS","1","WR","11","5","0","45","0","1","0","2","45.5","10.82","4.09","9","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","15.5","0.42","3.1"
"Tre'Quan Smith","NO","1","WR","1","1","0","21","0","1","0","0","100","20","21","21","1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","9.1","0.2","9.1"
"Anthony Miller","CHI","1","WR","14","9","0","118","1","1","0","0","64.3","13.5","8.43","13.11","3.33","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","26.8","0.34","2.98"
"Keelan Doss","OAK","1","WR","3","1","0","17","0","0","0","1","33.3","19.33","5.67","17","16","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2.7","0.08","2.7"
"Braxton Berrios","NYJ","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Cam Sims","WAS","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"DaeSean Hamilton","DEN","1","WR","8","2","0","13","0","0","0","1","25","11.88","1.63","6.5","5.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.3","0.07","1.65"
"Kendrick Bourne","SF","1","WR","2","1","0","11","0","0","0","0","50","9","5.5","11","4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2.1","0.06","2.1"
"Greg Ward","PHI","1","WR","9","7","0","61","0","1","0","0","77.8","7.33","6.78","8.71","2.57","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","19.1","0.33","2.73"
"Chris Godwin","TB","1","WR","6","5","1","121","1","0","0","0","83.3","9.33","20.17","24.2","14.8","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","17.1","0.37","3.42"
"Tevin Jones","PIT","1","WR","2","0","0","0","0","0","0","2","0","4.5","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Tyreek Hill","KC","1","WR","7","5","1","67","0","2","1","0","71.4","10","9.57","13.4","1.8","","","","","","","","","","","","1","0","1","0","0","0","1","2","0","0","0","","","","","","","","","0","0","23.8","0.42","3.97"
"Pharoh Cooper","ARZ","1","WR","1","1","0","17","0","0","0","0","100","15","17","17","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2.7","0.23","2.7"
"Jamison Crowder","NYJ","1","WR","10","6","1","90","0","2","0","1","60","7.9","9","15","7.17","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","27","0.54","4.5"
"Tyler Lockett","SEA","1","WR","9","8","1","120","1","1","0","0","88.9","13","13.33","15","5.63","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","26","0.49","3.25"
"Willie Snead IV","BLT","1","WR","1","1","0","15","0","0","0","0","100","4","15","15","11","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2.5","0.06","2.5"
"Jarvis Landry","CLV","1","WR","8","5","0","23","0","0","0","0","62.5","9.13","2.88","4.6","0.4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","7.3","0.11","1.46"
"Jaron Brown","SEA","1","WR","1","1","0","9","0","0","0","0","100","0","9","9","9","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.9","0.17","1.9"
"Kenny Stills","HST","1","WR","3","3","0","35","0","2","0","0","100","15.33","11.67","11.67","0.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","18.5","0.47","6.17"
"Jarius Wright","CAR","1","WR","3","1","0","9","0","0","0","0","33.3","3.67","3","9","5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.9","0.04","1.9"
"Dontrelle Inman","IND","1","WR","3","2","0","25","0","0","0","0","66.7","9.33","8.33","12.5","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","4.5","0.15","2.25"
"Chris Hogan","CAR","1","WR","3","1","0","13","0","0","0","0","33.3","11","4.33","13","10","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2.3","0.38","2.3"
"Golden Tate","NYG","1","WR","4","1","1","51","0","1","1","0","25","22.25","12.75","51","24","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","12.1","0.32","12.1"
"Julian Edelman","NE","1","WR","5","2","0","9","0","0","0","0","40","5.6","1.8","4.5","0.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2.9","0.07","1.45"
"Danny Amendola","DET","1","WR","13","8","1","102","1","0","0","0","61.5","10.08","7.85","12.75","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","18.2","0.33","2.27"
"Larry Fitzgerald","ARZ","1","WR","5","3","0","42","0","0","0","0","60","11.6","8.4","14","6.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","7.2","0.15","2.4"
"Vyncint Smith","NYJ","1","WR","5","3","0","40","0","0","0","0","60","5.8","8","13.33","13","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","7","0.19","2.33"
"Justin Watson","TB","1","WR","2","2","0","17","0","0","0","0","100","7.5","8.5","8.5","1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.7","0.09","1.85"
"Alexander Hollins","MIN","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"N'Keal Harry","NE","1","WR","4","2","0","15","0","1","0","0","50","12","3.75","7.5","1","","","","","","","","","","","","2","0","22","0","0","0","11","7","1","0.5","0","","","","","","","","","0","0","11.7","0.3","2.92"
"Miles Boykin","BLT","1","WR","1","1","0","5","0","1","0","0","100","10","5","5","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","7.5","0.39","7.5"
"Damion Ratley","CLV","1","WR","2","2","0","33","0","0","0","0","100","8","16.5","16.5","8.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","5.3","0.25","2.65"
"Allen Lazard","GB","1","WR","2","2","0","14","0","0","0","0","100","5","7","7","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.4","0.07","1.7"
"Malik Turner","SEA","1","WR","3","3","0","26","0","0","0","0","100","6","8.67","8.67","2.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","5.6","0.28","1.87"
"Travis Fulgham","DET","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Trent Sherfield","ARZ","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Ventell Bryant","DAL","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Kelvin Harmon","WAS","1","WR","3","2","0","22","0","0","0","0","66.7","10","7.33","11","1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","4.2","0.1","2.1"
"Christian Blake","ATL","1","WR","1","0","0","0","0","0","0","0","0","22","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Olabisi Johnson","MIN","1","WR","1","1","0","19","0","0","0","0","100","19","19","19","0","","","","","","","","","","","","1","0","6","0","0","0","6","2","0","0","0","","","","","","","","","0","0","3.5","0.13","1.75"
"Marquez Valdes-Scantling","GB","1","WR","1","0","0","0","0","0","0","0","0","51","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"James Washington","PIT","1","WR","10","5","0","83","0","0","0","0","50","19.5","8.3","16.6","1.2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","13.3","0.27","2.66"
"Christian Kirk","ARZ","1","WR","5","4","0","33","0","0","0","0","80","6.4","6.6","8.25","5","","","","","","","","","","","","1","0","28","0","0","0","28","1","0","0","0","","","","","","","","","0","0","10.1","0.19","2.02"
"Olamide Zaccheaus","ATL","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Javon Wims","CHI","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Da'Mari Scott","NYG","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"J.J. Arcega-Whiteside","PHI","1","WR","2","0","0","0","0","0","0","0","0","23","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Richie James Jr.","SF","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Ishmael Hyman","TB","1","WR","1","1","0","3","0","0","0","0","100","2","3","3","1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.3","0.1","1.3"
"John Ursua","SEA","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Fred Brown","DEN","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Deon Cain","PIT","1","WR","1","0","0","0","0","0","0","0","0","30","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"C.J. Board","JAX","1","WR","1","1","0","8","0","0","0","0","100","7","8","8","1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.8","0.16","1.8"
"Tim Patrick","DEN","1","WR","7","3","0","26","0","0","0","0","42.9","4.86","3.71","8.67","5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","5.6","0.14","1.87"
"Andre Patton","LAC","1","WR","1","1","0","8","0","0","0","0","100","4","8","8","4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.8","0.04","1.8"
"Isaiah Ford","MIA","1","WR","5","3","0","21","0","0","0","1","60","9.2","4.2","7","2.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","5.1","0.16","1.7"
