"player","team","games","position","recTarg","recRec","recRec40s","recYds","recYds100Games","recTds","recTd40s","recDrops","catch","depth","ypt","ypr","rac","rzRecTarg","rzRecRec","rzRecTds","rzRecTargPct","rzRecRecPct","rzRecTdPct","ezRecTarg","ezRecTds","ezRecTargPct","ezRecRecPct","ezRecTdPct","rushCarries","rush40s","rushYds","rushYds100Games","rushTds","rushTd40s","ypc","yac","rushTa","tat","fumbles","rzRushCarries","rzRushTds","rzRushPct","rzRushTdPct","i5RushCarries","i5RushTds","i5RushPct","i5RushTdPct","patConversions","patAttempts","fantasyPts","ptsPerSnap","ptsPerTouch"
"DeAndre Hopkins","HST","1","WR","11","8","0","48","0","1","0","0","72.7","7.36","4.36","6","2","","","","","","","","","","","","1","0","6","0","0","0","6","3","1","1","0","","","","","","","","","0","0","19.4","0.29","2.16"
"Alshon Jeffery","PHI","1","WR","8","4","0","36","0","0","0","3","50","12.5","4.5","9","1.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","7.6","0.12","1.9"
"Jason Moore","LAC","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Justin Watson","TB","0","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","",""
"Hunter Renfrow","OAK","1","WR","7","6","0","54","0","1","0","0","85.7","6.29","7.71","9","2.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","17.4","0.47","2.9"
"Trey Quinn","WAS","1","WR","3","1","0","9","0","0","0","0","33.3","10.33","3","9","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.9","0.06","1.9"
"Kalif Raymond","TEN","1","WR","3","2","0","19","0","0","0","0","66.7","10.67","6.33","9.5","2.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.9","0.19","1.95"
"Trevor Davis","OAK","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Adam Humphries","TEN","1","WR","4","4","0","65","0","0","0","0","100","10.25","16.25","16.25","6","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","1","10.5","0.23","2.63"
"DeAndrew White","CAR","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Jamison Crowder","NYJ","1","WR","9","8","0","83","0","1","0","0","88.9","5.78","9.22","10.38","4.63","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","22.3","0.39","2.79"
"Nelson Agholor","PHI","1","WR","6","3","0","21","0","0","0","0","50","17.67","3.5","7","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","5.1","0.07","1.7"
"Willie Snead IV","BLT","1","WR","2","2","0","15","0","0","0","0","100","5","7.5","7.5","2.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.5","0.09","1.75"
"Cole Beasley","BUF","1","WR","2","2","0","13","0","1","0","0","100","4","6.5","6.5","2.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","9.3","0.33","4.65"
"Randall Cobb","DAL","1","WR","7","6","0","35","0","0","0","0","85.7","4.57","5","5.83","2.83","","","","","","","","","","","","1","0","0","0","0","0","0","1","0","0","1","","","","","","","","","0","0","9.5","0.18","1.36"
"Julian Edelman","NE","1","WR","11","10","0","89","0","0","0","0","90.9","5.36","8.09","8.9","3.4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","18.9","0.28","1.89"
"Keelan Cole","JAX","1","WR","6","5","0","80","0","0","0","0","83.3","11.5","13.33","16","5.2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","13","0.24","2.6"
"Steven Sims","WAS","1","WR","1","1","0","12","0","0","0","0","100","10","12","12","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2.2","0.73","2.2"
"Anthony Miller","CHI","1","WR","1","0","0","0","0","0","0","0","0","24","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Allen Lazard","GB","1","WR","4","3","0","44","0","0","0","0","75","18.25","11","14.67","5.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","7.4","0.3","2.47"
"Keke Coutee","HST","0","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","",""
"DaeSean Hamilton","DEN","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Kendrick Bourne","SF","1","WR","1","1","0","7","0","1","0","0","100","11","7","7","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","7.7","0.41","7.7"
"Andre Patton","LAC","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Isaiah McKenzie","BUF","1","WR","3","3","0","12","0","0","0","0","100","0","4","4","4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","4.2","0.1","1.4"
"Ryan Switzer","PIT","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Chris Godwin","TB","1","WR","9","7","0","61","0","0","0","0","77.8","5.44","6.78","8.71","4.14","","","","","","","","","","","","1","0","8","0","0","0","8","12","1","1","0","","","","","","","","","0","0","13.9","0.19","1.74"
"JuJu Smith-Schuster","PIT","1","WR","5","3","0","16","0","0","0","1","60","11.2","3.2","5.33","4.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","4.6","0.1","1.53"
"Geronimo Allison","GB","1","WR","2","2","0","21","0","0","0","0","100","2.5","10.5","10.5","8","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","4.1","0.13","2.05"
"Chester Rogers","IND","1","WR","5","3","0","22","0","1","0","2","60","5.8","4.4","7.33","0.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","11.2","0.24","3.73"
"Pharoh Cooper","ARZ","1","WR","2","2","0","15","0","0","0","0","100","2.5","7.5","7.5","5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.5","0.22","1.75"
"Laquon Treadwell","MIN","1","WR","5","3","0","58","0","0","0","0","60","16.2","11.6","19.33","4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","8.8","0.46","2.93"
"DeAndre Carter","HST","1","WR","1","1","0","8","0","0","0","0","100","4","8","8","4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.8","0.06","1.8"
"Tyler Lockett","SEA","1","WR","18","13","0","152","1","2","0","1","72.2","10.17","8.44","11.69","4.23","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","40.2","0.59","3.09"
"Albert Wilson","MIA","1","WR","2","1","0","3","0","0","0","0","50","12.5","1.5","3","10","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.3","0.05","1.3"
"Allen Hurns","MIA","1","WR","3","2","0","16","0","0","0","1","66.7","1","5.33","8","7.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.6","0.12","1.8"
"Jarvis Landry","CLV","1","WR","11","6","0","51","0","1","0","1","54.5","5.09","4.64","8.5","5.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","17.1","0.24","2.85"
"Keenan Allen","LAC","1","WR","4","3","0","40","0","0","0","0","75","13.5","10","13.33","2.33","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","7","0.11","2.33"
"Jarius Wright","CAR","1","WR","4","0","0","0","0","0","0","1","0","11.5","0","0","0","","","","","","","","","","","","1","0","-7","0","0","0","-7","3","1","1","0","","","","","","","","","0","0","-0.7","-0.02","-0.7"
"Andre Roberts","BUF","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Golden Tate","NYG","1","WR","6","6","0","42","0","0","0","0","100","4.83","7","7","2.17","","","","","","","","","","","","1","0","16","0","0","0","16","4","0","0","0","","","","","","","","","0","0","11.8","0.18","1.69"
"Danny Amendola","DET","1","WR","5","3","0","29","0","0","0","0","60","9.8","5.8","9.67","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","5.9","0.14","1.97"
"Larry Fitzgerald","ARZ","1","WR","4","4","0","38","0","0","0","0","100","2","9.5","9.5","7.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","7.8","0.15","1.95"
"Diontae Spencer","DEN","1","WR","3","1","0","0","0","0","0","0","33.3","16","0","0","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","1","0.04","1"
"Brandon Zylstra","CAR","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Marquise Brown","BLT","1","WR","3","3","0","48","0","0","0","0","100","3","16","16","13","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","7.8","0.2","2.6"
"Terry McLaurin","WAS","1","WR","6","4","0","39","0","0","0","1","66.7","5.67","6.5","9.75","5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","7.9","0.15","1.98"
"Michael Walker","JAX","0","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","",""
"Dante Pettis","SF","1","WR","1","1","0","21","0","1","0","0","100","25","21","21","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","9.1","0.41","9.1"
"Trent Sherfield","ARZ","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Braxton Berrios","NYJ","0","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","",""
"Ventell Bryant","DAL","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Parris Campbell","IND","1","WR","5","5","0","53","0","0","0","0","100","1.4","10.6","10.6","9.2","","","","","","","","","","","","3","0","27","0","0","0","9","8.33","2","0.67","1","","","","","","","","","0","0","13","0.3","1.63"
"Kelvin Harmon","WAS","1","WR","2","1","0","6","0","0","0","0","50","9.5","3","6","7","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.6","0.06","1.6"
"Olabisi Johnson","MIN","1","WR","2","1","0","4","0","1","0","0","50","16","2","4","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","7.4","0.13","7.4"
"Marquez Valdes-Scantling","GB","1","WR","2","0","0","0","0","0","0","0","0","28.5","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"James Washington","PIT","1","WR","4","4","1","69","0","0","0","0","100","16","17.25","17.25","1.25","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","10.9","0.42","2.73"
"D.J. Chark Jr.","JAX","1","WR","8","4","0","32","0","0","0","0","50","14.38","4","8","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","7.2","0.11","1.8"
"Christian Kirk","ARZ","1","WR","5","2","0","8","0","0","0","0","40","4","1.6","4","3.5","","","","","","","","","","","","1","0","8","0","0","0","8","6","0","0","0","","","","","","","","","0","0","3.6","0.07","1.2"
"Steven Mitchell Jr.","HST","1","WR","1","0","0","0","0","0","0","0","0","12","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Scotty Miller","TB","1","WR","1","0","0","0","0","0","0","0","0","29","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Mecole Hardman","KC","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","1","0","7","0","0","0","7","0","0","0","0","","","","","","","","","0","0","0.7","0.06","0.7"
"Byron Pringle","KC","0","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","",""
"J.J. Arcega-Whiteside","PHI","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Davion Davis","MIN","0","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","",""
"Richie James Jr.","SF","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Marcell Ateman","OAK","1","WR","1","1","0","34","0","0","0","0","100","26","34","34","8","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","4.4","1.1","4.4"
"Fred Brown","DEN","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Deon Cain","IND","1","WR","2","0","0","0","0","0","0","1","0","9.5","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"C.J. Board","JAX","1","WR","2","1","0","23","0","0","0","1","50","12","11.5","23","6","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.3","0.47","3.3"
"David Moore","SEA","1","WR","4","2","0","18","0","0","0","0","50","9.25","4.5","9","6.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.8","0.1","1.9"
"Mack Hollins","PHI","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Zay Jones","OAK","1","WR","4","3","0","21","0","0","0","0","75","7.5","5.25","7","2.33","","","","","","","","","","","","1","0","3","0","0","0","3","1","0","0","0","","","","","","","","","0","0","5.4","0.08","1.35"
"Mike Williams","LAC","1","WR","4","3","2","111","1","0","0","0","75","18","27.75","37","19.33","","","","","","","","","","","","1","0","2","0","0","0","2","4","0","0","0","","","","","","","","","0","0","14.3","0.22","3.58"
"Corey Davis","TEN","1","WR","5","4","0","48","0","0","0","0","80","9.2","9.6","12","2.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","8.8","0.16","2.2"
"Cody Core","NYG","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Tyreek Hill","KC","1","WR","9","6","2","140","1","1","1","0","66.7","17","15.56","23.33","3","","","","","","","","","","","","1","0","5","0","0","0","5","1","0","0","0","","","","","","","","","0","0","26.5","0.45","3.79"
"Tajae Sharpe","TEN","1","WR","4","2","0","31","0","0","0","0","50","19.5","7.75","15.5","0.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","5.1","0.16","2.55"
"Chris Moore","BLT","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Jake Kumerow","GB","1","WR","2","0","0","0","0","0","0","0","0","26.5","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Stefon Diggs","MIN","1","WR","4","1","0","4","0","0","0","0","25","14","1","4","6","","","","","","","","","","","","1","0","12","0","0","0","12","2","0","0","0","","","","","","","","","0","0","2.6","0.04","1.3"
"Breshad Perriman","TB","1","WR","5","4","0","42","0","1","0","0","80","9.4","8.4","10.5","1.75","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","14.2","0.3","3.55"
"DeVante Parker","MIA","1","WR","5","4","0","57","0","1","0","1","80","10.4","11.4","14.25","3.75","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","15.7","0.28","3.92"
"Amari Cooper","DAL","1","WR","7","4","1","80","0","1","1","1","57.1","18.43","11.43","20","7.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","18","0.31","4.5"
"Taylor Gabriel","CHI","1","WR","3","3","1","69","0","0","0","0","100","17","23","23","6","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","9.9","0.33","3.3"
"Bennie Fowler","NYG","1","WR","4","3","0","22","0","0","0","0","75","6.75","5.5","7.33","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","5.2","0.13","1.73"
"Cody Latimer","NYG","1","WR","3","2","0","8","0","1","0","0","66.7","14.67","2.67","4","1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","8.8","0.8","4.4"
