"player","team","games","position","recTarg","recRec","recRec40s","recYds","recYds100Games","recTds","recTd40s","recDrops","catch","depth","ypt","ypr","rac","rzRecTarg","rzRecRec","rzRecTds","rzRecTargPct","rzRecRecPct","rzRecTdPct","ezRecTarg","ezRecTds","ezRecTargPct","ezRecRecPct","ezRecTdPct","rushCarries","rush40s","rushYds","rushYds100Games","rushTds","rushTd40s","ypc","yac","rushTa","tat","fumbles","rzRushCarries","rzRushTds","rzRushPct","rzRushTdPct","i5RushCarries","i5RushTds","i5RushPct","i5RushTdPct","patConversions","patAttempts","fantasyPts","ptsPerSnap","ptsPerTouch"
"Julio Jones","ATL","1","WR","9","8","0","128","1","1","0","0","88.9","15.11","14.22","16","3.63","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","26.8","0.6","3.35"
"Steven Sims","WAS","1","WR","2","2","0","24","0","0","0","0","100","-1","12","12","13","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","4.4","0.63","2.2"
"Anthony Miller","CHI","1","WR","3","1","0","15","0","0","0","1","33.3","4.67","5","15","14","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2.5","0.08","2.5"
"Braxton Berrios","NYJ","1","WR","4","2","0","29","0","0","0","0","50","8.25","7.25","14.5","9.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","4.9","0.16","2.45"
"Olabisi Johnson","MIN","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Keke Coutee","HST","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Hunter Renfrow","OAK","1","WR","4","3","0","28","0","0","0","0","75","12.25","7","9.33","1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","5.8","0.18","1.93"
"Mecole Hardman","KC","1","WR","5","2","1","97","0","1","1","0","40","16.4","19.4","48.5","33.5","","","","","","","","","","","","1","0","7","0","0","0","7","0","0","0","0","","","","","","","","","0","0","18.4","0.43","6.13"
"Austin Carr","NO","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Ryan Switzer","PIT","0","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","",""
"Dede Westbrook","JAX","1","WR","9","5","0","46","0","0","0","2","55.6","6.89","5.11","9.2","5","","","","","","","","","","","","1","0","4","0","0","0","4","1","0","0","0","","","","","","","","","0","0","10","0.23","1.67"
"Cooper Kupp","LA","1","WR","12","11","0","101","1","2","0","0","91.7","6.33","8.42","9.18","3.73","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","33.1","0.53","3.01"
"Geronimo Allison","GB","1","WR","3","1","0","-1","0","0","0","1","33.3","5.67","-0.33","-1","4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0.9","0.03","0.9"
"Alex Erickson","CIN","1","WR","1","1","0","13","0","0","0","0","100","5","13","13","8","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2.3","0.33","2.3"
"Sterling Shepard","NYG","1","WR","9","7","0","100","1","1","0","0","77.8","12.56","11.11","14.29","6.29","","","","","","","","","","","","2","0","21","0","0","0","10.5","0.5","0","0","0","","","","","","","","","1","1","25.1","0.43","2.79"
"Adam Humphries","TEN","1","WR","9","6","0","93","0","0","0","1","66.7","10.56","10.33","15.5","2.83","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","15.3","0.28","2.55"
"Justin Hardy","ATL","1","WR","1","1","0","6","0","0","0","0","100","4","6","6","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.6","0.32","1.6"
"Nelson Agholor","PHI","1","WR","11","8","0","50","0","2","0","0","72.7","4.82","4.55","6.25","4.75","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","25","0.34","3.13"
"Allen Hurns","MIA","1","WR","2","1","0","6","0","0","0","0","50","14","3","6","1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.6","0.32","1.6"
"Sammy Watkins","KC","1","WR","8","5","0","64","0","0","0","1","62.5","9.88","8","12.8","4.6","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","11.4","0.18","2.28"
"Cole Beasley","BUF","1","WR","10","8","0","48","0","0","0","0","80","3.8","4.8","6","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","1","1","12.8","0.28","1.6"
"Jarius Wright","CAR","1","WR","2","2","0","38","0","0","0","0","100","10","19","19","9","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","5.8","0.19","2.9"
"Mohamed Sanu","ATL","1","WR","6","6","0","75","0","0","0","0","100","10.17","12.5","12.5","2.33","","","","","","","","","","","","1","0","2","0","0","0","2","3","0","0","0","","","","","","","","","0","0","13.7","0.28","1.96"
"Randall Cobb","DAL","1","WR","5","2","0","23","0","0","0","0","40","21.6","4.6","11.5","6.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","4.3","0.08","2.15"
"Danny Amendola","DET","1","WR","5","4","0","37","0","0","0","0","80","8.4","7.4","9.25","6","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","7.7","0.35","1.93"
"Larry Fitzgerald","ARZ","1","WR","7","5","0","36","0","1","0","0","71.4","6.43","5.14","7.2","2.4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","14.6","0.21","2.92"
"Deonte Harris","NO","0","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","",""
"Robert Foster","BUF","1","WR","1","0","0","0","0","0","0","0","0","39","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Christian Kirk","ARZ","1","WR","12","10","0","59","0","0","0","0","83.3","4.83","4.92","5.9","4.2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","15.9","0.23","1.59"
"Jakobi Meyers","NE","1","WR","2","2","0","38","0","0","0","0","100","8.5","19","19","10.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","5.8","0.12","2.9"
"Andy Isabella","ARZ","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"DaeSean Hamilton","DEN","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Byron Pringle","KC","1","WR","1","1","0","7","0","0","0","0","100","6","7","7","1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.7","0.85","1.7"
"Lil'Jordan Humphrey","NO","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Trey Quinn","WAS","1","WR","7","5","0","30","0","0","0","0","71.4","4.57","4.29","6","3.2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","8","0.14","1.6"
"Chris Godwin","TB","1","WR","4","3","0","40","0","0","0","0","75","18","10","13.33","2.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","7","0.1","2.33"
"JuJu Smith-Schuster","PIT","1","WR","6","3","1","81","0","1","1","0","50","7.33","13.5","27","24.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","17.1","0.32","5.7"
"Chester Rogers","IND","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Jakeem Grant","MIA","1","WR","8","4","0","27","0","0","0","1","50","8.38","3.38","6.75","1.5","","","","","","","","","","","","1","0","4","0","0","0","4","1","0","0","0","","","","","","","","","0","0","7.1","0.16","1.42"
"Tyler Boyd","CIN","1","WR","10","6","0","68","0","0","0","0","60","8.9","6.8","11.33","4.17","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","12.8","0.24","2.13"
"Ty Montgomery","NYJ","1","WR","1","0","0","0","0","0","0","0","0","3","0","0","0","","","","","","","","","","","","2","0","1","0","0","0","0.5","1","0","0","0","","","","","","","","","0","0","0.1","0.01","0.05"
"Tyler Lockett","SEA","1","WR","13","11","1","154","1","1","0","0","84.6","14.62","11.85","14","2.64","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","32.4","0.4","2.95"
"Willie Snead IV","BLT","1","WR","5","3","0","47","0","0","0","1","60","10.6","9.4","15.67","5.33","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","7.7","0.13","2.57"
"Jarvis Landry","CLV","1","WR","8","3","0","62","0","0","0","1","37.5","16.75","7.75","20.67","9","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","9.2","0.14","3.07"
"Kenny Stills","HST","1","WR","6","4","0","89","0","0","0","0","66.7","17.5","14.83","22.25","5.75","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","12.9","0.4","3.23"
"Cordarrelle Patterson","CHI","1","WR","1","1","0","6","0","0","0","0","100","5","6","6","1","","","","","","","","","","","","4","0","14","0","0","0","3.5","1.5","0","0","0","","","","","","","","","0","0","3","0.33","0.6"
"Julian Edelman","NE","1","WR","10","7","0","62","0","1","0","1","70","9.2","6.2","8.86","2.71","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","19.2","0.49","2.74"
"Diontae Spencer","DEN","0","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","",""
"Justin Watson","TB","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Marquise Brown","BLT","1","WR","7","2","0","49","0","0","0","0","28.6","30.43","7","24.5","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","6.9","0.11","3.45"
"Keelan Cole","JAX","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"A.J. Brown","TEN","1","WR","5","1","0","4","0","0","0","0","20","13.8","0.8","4","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.4","0.04","1.4"
"Calvin Ridley","ATL","1","WR","1","1","0","6","0","0","0","0","100","5","6","6","1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.6","0.04","1.6"
"Auden Tate","CIN","1","WR","8","6","0","88","0","0","0","0","75","8.38","11","14.67","6","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","14.8","0.28","2.47"
"Damion Ratley","CLV","1","WR","5","3","0","26","0","0","0","0","60","8.4","5.2","8.67","0.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","5.6","0.11","1.87"
"Malik Turner","SEA","1","WR","3","2","0","19","0","0","0","0","66.7","16","6.33","9.5","1.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.9","0.23","1.95"
"Trent Sherfield","ARZ","1","WR","1","0","0","0","0","0","0","1","0","22","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Parris Campbell","IND","1","WR","3","3","0","24","0","0","0","0","100","2","8","8","6","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","5.4","0.18","1.8"
"Kelvin Harmon","WAS","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"James Washington","PIT","1","WR","4","2","0","14","0","0","0","1","50","6.75","3.5","7","8.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.4","0.07","1.7"
"D.J. Chark Jr.","JAX","1","WR","5","4","0","76","0","1","0","0","80","16.4","15.2","19","0.75","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","17.6","0.46","4.4"
"Javon Wims","CHI","1","WR","1","1","0","8","0","0","0","0","100","4","8","8","4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.8","0.11","1.8"
"KeeSean Johnson","ARZ","1","WR","4","3","0","13","0","0","0","0","75","3.25","3.25","4.33","1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","4.3","0.12","1.43"
"Juwann Winfree","DEN","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Diontae Johnson","PIT","1","WR","6","3","0","52","0","1","0","0","50","13.17","8.67","17.33","4.67","","","","","","","","","","","","1","0","6","0","0","0","6","3","0","0","0","","","","","","","","","0","0","14.8","0.35","3.7"
"Darrius Shepherd","GB","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Deon Cain","IND","1","WR","3","1","0","10","0","0","0","0","33.3","14","3.33","10","4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2","0.05","2"
"Kendrick Bourne","SF","1","WR","2","1","0","22","0","0","0","1","50","7.5","11","22","10","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.2","0.15","3.2"
"Greg Ward","PHI","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Bobo Wilson","TB","1","WR","1","0","0","0","0","0","0","0","0","40","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"David Moore","SEA","1","WR","2","1","0","29","0","0","0","0","50","23.5","14.5","29","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.9","0.2","3.9"
"Mack Hollins","PHI","1","WR","7","4","0","62","0","0","0","2","57.1","13","8.86","15.5","3.75","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","10.2","0.14","2.55"
"Taywan Taylor","CLV","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Curtis Samuel","CAR","1","WR","7","5","0","53","0","1","0","1","71.4","9.57","7.57","10.6","0.4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","16.3","0.35","3.26"
"Mike Williams","LAC","1","WR","7","3","0","45","0","0","0","0","42.9","19.71","6.43","15","4.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","7.5","0.11","2.5"
"Corey Davis","TEN","1","WR","4","3","0","44","0","0","0","0","75","10.5","11","14.67","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","7.4","0.13","2.47"
"Johnny Holton","PIT","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","1","0","9","0","0","0","9","3","0","0","0","","","","","","","","","0","0","0.9","0.18","0.9"
"Robby Anderson","NYJ","1","WR","4","3","0","11","0","0","0","0","75","8.25","2.75","3.67","1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","4.1","0.08","1.37"
