"player","team","games","position","recTarg","recRec","recRec40s","recYds","recYds100Games","recTds","recTd40s","recDrops","catch","depth","ypt","ypr","rac","rzRecTarg","rzRecRec","rzRecTds","rzRecTargPct","rzRecRecPct","rzRecTdPct","ezRecTarg","ezRecTds","ezRecTargPct","ezRecRecPct","ezRecTdPct","rushCarries","rush40s","rushYds","rushYds100Games","rushTds","rushTd40s","ypc","yac","rushTa","tat","fumbles","rzRushCarries","rzRushTds","rzRushPct","rzRushTdPct","i5RushCarries","i5RushTds","i5RushPct","i5RushTdPct","patConversions","patAttempts","fantasyPts","ptsPerSnap","ptsPerTouch"
"Alshon Jeffery","PHI","1","WR","6","5","0","49","0","1","0","0","83.3","10.5","8.17","9.8","2.2","","","","","","","","","","","","1","0","2","0","1","0","2","2","1","1","0","","","","","","","","","0","0","22.1","0.37","3.68"
"Dontrelle Inman","LAC","1","WR","1","1","0","5","0","0","0","0","100","4","5","5","1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.5","0.06","1.5"
"Julio Jones","ATL","1","WR","11","6","0","31","0","1","0","0","54.5","9.36","2.82","5.17","2.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","1","15.1","0.3","2.52"
"Deonte Harris","NO","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Tre'Quan Smith","NO","1","WR","2","2","0","26","0","1","0","0","100","15.5","13","13","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","10.6","0.25","5.3"
"Chris Godwin","TB","1","WR","6","3","0","53","0","1","0","0","50","10.5","8.83","17.67","7","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","14.3","0.23","4.77"
"Geronimo Allison","GB","1","WR","1","0","0","0","0","0","0","0","0","24","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Sterling Shepard","NYG","1","WR","7","6","0","42","0","0","0","0","85.7","3.14","6","7","5.17","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","10.2","0.15","1.7"
"Adam Humphries","TEN","1","WR","1","1","0","5","0","0","0","0","100","5","5","5","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.5","0.07","1.5"
"Mohamed Sanu","ATL","1","WR","6","5","0","57","0","0","0","0","83.3","7.33","9.5","11.4","5.2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","10.7","0.17","2.14"
"Dwayne Harris","OAK","1","WR","1","1","0","7","0","0","0","0","100","-1","7","7","8","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.7","0.85","1.7"
"Larry Fitzgerald","ARZ","1","WR","11","8","2","113","1","1","0","0","72.7","13.27","10.27","14.13","2.13","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","25.3","0.3","3.16"
"Steven Sims","WAS","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Anthony Miller","CHI","1","WR","1","0","0","0","0","0","0","0","0","28","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Keith Kirkwood","NO","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Parris Campbell","IND","1","WR","1","1","0","1","0","0","0","0","100","-4","1","1","5","","","","","","","","","","","","1","0","7","0","0","0","7","2","0","0","0","","","","","","","","","0","0","1.8","0.1","0.9"
"Christian Kirk","ARZ","1","WR","10","4","0","32","0","0","0","0","40","11.7","3.2","8","2.75","","","","","","","","","","","","1","0","12","0","0","0","12","17","2","2","0","","","","","","","","","1","1","8.4","0.1","1.68"
"Hunter Renfrow","OAK","1","WR","2","2","0","13","0","0","0","0","100","3.5","6.5","6.5","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.3","0.21","1.65"
"DaeSean Hamilton","DEN","1","WR","4","2","0","5","0","0","0","1","50","6.25","1.25","2.5","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2.5","0.05","1.25"
"Trey Quinn","WAS","1","WR","5","4","0","33","0","1","0","0","80","5.6","6.6","8.25","4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","13.3","0.21","3.33"
"Richie James Jr.","SF","1","WR","2","1","0","39","0","1","0","0","50","16","19.5","39","13","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","10.9","0.42","10.9"
"Chad Beebe","MIN","1","WR","1","1","0","9","0","0","0","0","100","-1","9","9","10","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.9","0.14","1.9"
"Zach Pascal","IND","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Ryan Switzer","PIT","1","WR","6","6","0","29","0","0","0","0","100","2.17","4.83","4.83","2.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","8.9","0.19","1.48"
"Mack Hollins","PHI","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Dede Westbrook","JAX","1","WR","5","5","0","30","0","1","0","0","100","2.8","6","6","3.2","","","","","","","","","","","","1","0","2","0","0","0","2","1","0","0","0","","","","","","","","","0","0","14.2","0.3","2.37"
"Cooper Kupp","LA","1","WR","10","7","0","46","0","0","0","0","70","4.4","4.6","6.57","3.57","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","11.6","0.17","1.66"
"JuJu Smith-Schuster","PIT","1","WR","8","6","0","78","0","0","0","0","75","8.5","9.75","13","4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","13.8","0.23","2.3"
"Chester Rogers","IND","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Tyreek Hill","KC","1","WR","2","2","0","16","0","0","0","0","100","8","8","8","0","","","","","","","","","","","","1","0","5","0","0","0","5","2","0","0","0","","","","","","","","","0","0","4.1","0.34","1.37"
"DeAndre Carter","HST","1","WR","1","1","0","-1","0","0","0","0","100","-4","-1","-1","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0.9","0.03","0.9"
"Jamison Crowder","NYJ","1","WR","15","14","0","99","0","0","0","1","93.3","2.07","6.6","7.07","5","","","","","","","","","","","","1","0","4","0","0","0","4","10","1","1","0","","","","","","","","","0","0","24.3","0.38","1.62"
"Tyler Lockett","SEA","1","WR","2","1","1","44","0","1","1","1","50","34","22","44","6","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","11.4","0.25","11.4"
"Nelson Agholor","PHI","1","WR","5","2","0","11","0","0","0","0","40","13.6","2.2","5.5","5.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.1","0.05","1.55"
"Willie Snead IV","BLT","1","WR","3","2","0","41","0","1","0","0","66.7","15.33","13.67","20.5","1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","12.1","0.25","6.05"
"Allen Hurns","MIA","1","WR","2","1","0","22","0","0","0","0","50","27","11","22","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.2","0.09","3.2"
"Jarvis Landry","CLV","1","WR","7","4","0","67","0","0","0","0","57.1","12","9.57","16.75","5.75","","","","","","","","","","","","1","0","10","0","0","0","10","1","0","0","0","","","","","","","","","0","0","11.7","0.16","2.34"
"Sammy Watkins","KC","1","WR","11","9","2","198","1","3","2","0","81.8","9.27","18","22","15","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","46.8","0.72","5.2"
"Kenny Stills","HST","1","WR","3","3","0","37","0","1","0","0","100","8","12.33","12.33","4.33","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","12.7","0.47","4.23"
"Cole Beasley","BUF","1","WR","8","5","0","40","0","0","0","2","62.5","6.5","5","8","4.4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","9","0.2","1.8"
"Jarius Wright","CAR","1","WR","1","1","0","14","0","0","0","0","100","10","14","14","4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2.4","0.06","2.4"
"Travis Benjamin","LAC","1","WR","3","2","0","12","0","0","0","0","66.7","11.67","4","6","6","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.2","0.11","1.6"
"Randall Cobb","DAL","1","WR","5","4","0","69","0","1","0","0","80","6.2","13.8","17.25","10.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","16.9","0.35","4.22"
"Julian Edelman","NE","1","WR","10","6","0","83","0","0","0","1","60","6.9","8.3","13.83","6","","","","","","","","","","","","1","0","8","0","0","0","8","2","0","0","0","","","","","","","","","0","0","15.1","0.23","2.16"
"Danny Amendola","DET","1","WR","12","7","1","104","1","1","1","1","58.3","9.75","8.67","14.86","6.14","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","23.4","0.53","3.34"
"Diontae Spencer","DEN","0","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","",""
"Justin Watson","TB","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Marquise Brown","BLT","1","WR","5","4","2","147","1","2","2","0","80","19","29.4","36.75","22.75","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","30.7","2.19","7.67"
"Keelan Cole","JAX","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","1","0","0",""
"A.J. Brown","TEN","1","WR","4","3","2","100","1","0","0","0","75","14.25","25","33.33","18.33","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","13","0.52","4.33"
"Calvin Ridley","ATL","1","WR","6","4","0","64","0","1","0","0","66.7","13.5","10.67","16","3.25","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","16.4","0.29","4.1"
"Dante Pettis","SF","1","WR","1","1","0","7","0","0","0","0","100","5","7","7","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.7","0.85","1.7"
"Trent Sherfield","ARZ","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"James Washington","PIT","1","WR","6","2","1","51","0","0","0","0","33.3","27.83","8.5","25.5","5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","7.1","0.2","3.55"
"D.J. Chark Jr.","JAX","1","WR","4","4","1","146","1","1","0","0","100","28","36.5","36.5","10","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","24.6","0.6","6.15"
"Jakobi Meyers","NE","1","WR","1","1","0","22","0","0","0","0","100","18","22","22","4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.2","0.4","3.2"
"Mecole Hardman","KC","1","WR","1","0","0","0","0","0","0","1","0","-3","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Javon Wims","CHI","1","WR","1","0","0","0","0","0","0","0","0","10","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"KeeSean Johnson","ARZ","1","WR","10","5","0","46","0","0","0","0","50","11.9","4.6","9.2","0.8","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","9.6","0.14","1.92"
"J.J. Arcega-Whiteside","PHI","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Diontae Johnson","PIT","1","WR","5","3","0","25","0","0","0","0","60","7.8","5","8.33","7.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","5.5","0.23","1.83"
"Chris Lacy","DET","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Deon Cain","IND","1","WR","2","2","0","35","0","0","0","0","100","15","17.5","17.5","2.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","5.5","0.5","2.75"
"Kendrick Bourne","SF","1","WR","3","1","0","9","0","0","0","0","33.3","12","3","9","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.9","0.11","1.9"
"Isaiah McKenzie","BUF","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Josh Reynolds","LA","1","WR","2","0","0","0","0","0","0","1","0","1","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Curtis Samuel","CAR","1","WR","4","3","0","32","0","0","0","0","75","8.75","8","10.67","7.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","6.2","0.1","2.07"
"Zay Jones","BUF","1","WR","4","2","0","18","0","0","0","0","50","14.75","4.5","9","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.8","0.13","1.9"
"John Ross","CIN","1","WR","12","7","1","158","1","2","1","3","58.3","14.08","13.17","22.57","8.57","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","34.8","0.57","4.97"
"Alex Erickson","CIN","1","WR","4","4","0","28","0","0","0","0","100","6","7","7","1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","6.8","0.62","1.7"
"Jakeem Grant","MIA","1","WR","3","1","0","-3","0","0","0","0","33.3","16.33","-1","-3","1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0.7","0.02","0.7"
"Rashard Higgins","CLV","1","WR","3","2","0","46","0","0","0","0","66.7","17.33","15.33","23","5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","6.6","0.21","3.3"
"Pharoh Cooper","CIN","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Chris Moore","BLT","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Tyler Boyd","CIN","1","WR","10","8","0","60","0","0","0","0","80","7.6","6","7.5","0.88","","","","","","","","","","","","1","0","3","0","0","0","3","3","0","0","0","","","","","","","","","0","0","14.3","0.24","1.59"
"Will Fuller V","HST","1","WR","3","2","1","69","0","0","0","0","66.7","35.67","23","34.5","2.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","8.9","0.14","4.45"
"Jake Kumerow","GB","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Stefon Diggs","MIN","1","WR","2","2","0","37","0","0","0","0","100","14.5","18.5","18.5","4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","5.7","0.18","2.85"
"Ty Montgomery","NYJ","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","2","0","4","0","0","0","2","0.5","0","0","0","","","","","","","","","0","0","0.4","0.08","0.2"
"Devin Smith","DAL","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Phillip Dorsett","NE","1","WR","5","4","1","95","0","2","1","0","80","18.4","19","23.75","5.25","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","25.5","0.48","6.38"
