"player","team","games","position","recTarg","recRec","recRec40s","recYds","recYds100Games","recTds","recTd40s","recDrops","catch","depth","ypt","ypr","rac","rzRecTarg","rzRecRec","rzRecTds","rzRecTargPct","rzRecRecPct","rzRecTdPct","ezRecTarg","ezRecTds","ezRecTargPct","ezRecRecPct","ezRecTdPct","rushCarries","rush40s","rushYds","rushYds100Games","rushTds","rushTd40s","ypc","yac","rushTa","tat","fumbles","rzRushCarries","rzRushTds","rzRushPct","rzRushTdPct","i5RushCarries","i5RushTds","i5RushPct","i5RushTdPct","patConversions","patAttempts","fantasyPts","ptsPerSnap","ptsPerTouch"
"Antonio Callaway","CLV","1","WR","3","2","0","11","0","0","0","0","66.7","9","3.67","5.5","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.1","0.06","1.55"
"Christian Blake","ATL","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"D.K. Metcalf","SEA","1","WR","5","3","0","13","0","2","0","0","60","13","2.6","4.33","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","16.3","0.3","5.43"
"Marquez Valdes-Scantling","GB","1","WR","2","1","0","4","0","0","0","1","50","17","2","4","1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.4","0.03","1.4"
"James Washington","PIT","1","WR","6","1","0","21","0","0","0","1","16.7","22.67","3.5","21","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.1","0.09","3.1"
"Andy Isabella","ARZ","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Juwann Winfree","DEN","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"J.J. Arcega-Whiteside","PHI","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Darius Slayton","NYG","1","WR","5","2","0","50","0","2","0","1","40","20.2","10","25","2.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","1","19","0.31","9.5"
"Zach Pascal","IND","1","WR","1","1","0","6","0","0","0","0","100","5","6","6","1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.6","0.03","1.6"
"Kendrick Bourne","SF","1","WR","1","1","0","12","0","0","0","0","100","10","12","12","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2.2","0.07","2.2"
"Andre Patton","LAC","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Krishawn Hogan","NO","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Mack Hollins","PHI","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Josh Reynolds","LA","1","WR","8","3","0","73","0","1","0","0","37.5","18","9.13","24.33","5","","","","","","","","","","","","1","0","-1","0","0","0","-1","1","0","0","0","","","","","","","","","0","0","16.2","0.31","4.05"
"Kenny Golladay","DET","1","WR","8","6","1","123","1","2","1","0","75","19.63","15.38","20.5","4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","30.3","0.59","5.05"
"JuJu Smith-Schuster","PIT","1","WR","8","5","0","103","1","1","0","0","62.5","18.38","12.88","20.6","3.2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","21.3","0.39","4.26"
"Mike Williams","LAC","1","WR","6","3","1","69","0","0","0","2","50","20","11.5","23","1.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","9.9","0.23","3.3"
"Johnny Holton","PIT","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Robby Anderson","NYJ","1","WR","6","4","0","43","0","0","0","0","66.7","5.83","7.17","10.75","7.25","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","8.3","0.16","2.08"
"Tajae Sharpe","TEN","1","WR","3","3","0","18","0","1","0","0","100","7.67","6","6","0.33","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","10.8","0.49","3.6"
"Demarcus Robinson","KC","1","WR","2","2","0","6","0","0","0","0","100","3.5","3","3","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2.6","0.07","1.3"
"Michael Thomas","NO","1","WR","11","11","0","112","1","1","0","0","100","2.82","10.18","10.18","7.36","","","","","","","","","","","","1","0","-9","0","0","0","-9","0","0","0","0","","","","","","","","","0","0","27.3","0.41","2.27"
"Tyrell Williams","OAK","1","WR","6","3","1","91","0","1","1","1","50","21.33","15.17","30.33","12","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","18.1","0.37","6.03"
"Damiere Byrd","ARZ","1","WR","5","2","0","18","0","0","0","0","40","9.4","3.6","9","5.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.8","0.09","1.9"
"Stefon Diggs","MIN","1","WR","7","7","0","143","1","0","0","0","100","10.57","20.43","20.43","9.86","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","21.3","0.37","3.04"
"Phillip Dorsett","NE","1","WR","6","3","0","43","0","0","0","0","50","12.5","7.17","14.33","1.33","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","7.3","0.11","2.43"
"Taylor Gabriel","CHI","1","WR","6","4","0","53","0","0","0","0","66.7","14.67","8.83","13.25","2.25","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","9.3","0.16","2.33"
"John Brown","BUF","1","WR","8","5","0","54","0","0","0","0","62.5","12.25","6.75","10.8","1.4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","10.4","0.19","2.08"
"Donte Moncrief","PIT","1","WR","2","0","0","0","0","0","0","0","0","29","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Cody Latimer","NYG","1","WR","3","2","0","28","0","0","0","0","66.7","17","9.33","14","1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","4.8","0.15","2.4"
"Brandin Cooks","LA","1","WR","1","0","0","0","0","0","0","0","0","13","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Mike Evans","TB","1","WR","12","11","2","198","1","2","0","1","91.7","16.67","16.5","18","1.73","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","42.8","0.58","3.89"
"Jaron Brown","SEA","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"DeAndre Hopkins","HST","1","WR","12","11","0","109","1","0","0","0","91.7","9.25","9.08","9.91","2.82","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","21.9","0.29","1.99"
"Josh Bellamy","NYJ","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Alshon Jeffery","PHI","1","WR","6","4","0","64","0","0","0","0","66.7","11.5","10.67","16","1.75","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","10.4","0.2","2.6"
"Julio Jones","ATL","1","WR","12","10","0","152","1","0","0","0","83.3","12.25","12.67","15.2","3.7","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","25.2","0.43","2.52"
"Emmanuel Sanders","SF","1","WR","5","4","0","25","0","1","0","0","80","9.2","5","6.25","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","12.5","0.24","3.13"
"Deonte Harris","NO","1","WR","2","2","0","17","0","0","0","0","100","-0.5","8.5","8.5","9","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.7","0.62","1.85"
"Diontae Spencer","DEN","1","WR","2","2","0","18","0","0","0","0","100","3.5","9","9","5.5","","","","","","","","","","","","1","0","5","0","0","0","5","2","0","0","0","","","","","","","","","0","0","4.3","0.61","1.43"
"Justin Watson","TB","0","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","",""
"Anthony Miller","CHI","1","WR","3","3","0","67","0","0","0","0","100","16.33","22.33","22.33","6","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","9.7","0.24","3.23"
"Allen Lazard","GB","1","WR","5","5","0","42","0","0","0","0","100","1.8","8.4","8.4","6.6","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","9.2","0.2","1.84"
"DaeSean Hamilton","DEN","1","WR","1","0","0","0","0","0","0","0","0","16","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Russell Gage","ATL","1","WR","8","7","0","58","0","0","0","0","87.5","6.75","7.25","8.29","1.71","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","12.8","0.3","1.83"
"Trey Quinn","WAS","1","WR","3","1","0","15","0","0","0","0","33.3","6.67","5","15","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2.5","0.1","2.5"
"Darrius Shepherd","GB","0","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","",""
"JoJo Natson","LA","0","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","",""
"Dede Westbrook","JAX","1","WR","1","0","0","0","0","0","0","0","0","14","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Chris Godwin","TB","1","WR","7","4","0","43","0","0","0","0","57.1","10","6.14","10.75","5.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","1","1","8.3","0.1","2.08"
"Geronimo Allison","GB","1","WR","3","1","0","7","0","0","0","0","33.3","11.67","2.33","7","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.7","0.04","1.7"
"Chester Rogers","IND","1","WR","1","1","0","7","0","0","0","0","100","1","7","7","6","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.7","0.04","1.7"
"Rashard Higgins","CLV","1","WR","2","1","0","2","0","0","0","0","50","4","1","2","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.2","0.09","1.2"
"Tyreek Hill","KC","1","WR","9","6","0","76","0","0","0","0","66.7","14.22","8.44","12.67","3.33","","","","","","","","","","","","1","0","5","0","0","0","5","0","0","0","0","","","","","","","","","0","0","14.1","0.27","2.01"
"Pharoh Cooper","ARZ","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Tyler Boyd","CIN","1","WR","9","6","0","65","0","0","0","0","66.7","12.11","7.22","10.83","3.17","","","","","","","","","","","","1","0","3","0","0","0","3","5","0","0","0","","","","","","","","","0","0","12.8","0.18","1.83"
"DeAndrew White","CAR","1","WR","1","1","0","8","0","0","0","0","100","5","8","8","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.8","0.18","1.8"
"Jamison Crowder","NYJ","1","WR","5","3","0","24","0","0","0","0","60","7.2","4.8","8","5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","5.4","0.13","1.8"
"Albert Wilson","MIA","1","WR","2","1","0","5","0","1","0","0","50","5.5","2.5","5","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","7.5","0.42","7.5"
"Keenan Allen","LAC","1","WR","10","7","0","53","0","0","0","1","70","9.1","5.3","7.57","2.29","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","12.3","0.4","1.76"
"Julian Edelman","NE","1","WR","10","8","0","78","0","2","0","0","80","7","7.8","9.75","2.13","","","","","","","","","","","","1","0","-3","0","0","0","-3","1","0","0","0","","","","","","","","","0","0","27.5","0.42","3.06"
"Danny Amendola","DET","1","WR","8","8","0","95","0","0","0","0","100","7","11.88","11.88","4.88","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","17.5","0.43","2.19"
"Larry Fitzgerald","ARZ","1","WR","4","2","0","8","0","0","0","0","50","5","2","4","3.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2.8","0.07","1.4"
"Steven Sims","WAS","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Malik Turner","SEA","1","WR","1","1","0","21","0","0","0","0","100","21","21","21","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.1","0.44","3.1"
"Parris Campbell","IND","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Keke Coutee","HST","0","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","",""
"Christian Kirk","ARZ","1","WR","10","8","0","79","0","0","0","0","80","12.2","7.9","9.88","2.13","","","","","","","","","","","","1","0","19","0","0","0","19","0","0","0","0","","","","","","","","","0","0","17.8","0.42","1.98"
"Hunter Renfrow","OAK","1","WR","4","4","1","88","0","1","1","0","100","2.75","22","22","19.25","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","18.8","0.54","4.7"
"Jakobi Meyers","NE","1","WR","2","1","0","5","0","0","0","0","50","3.5","2.5","5","1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.5","0.06","1.5"
"Mecole Hardman","KC","1","WR","2","2","0","55","0","1","0","0","100","-4.5","27.5","27.5","32","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","13.5","1.5","6.75"
"Richie James Jr.","SF","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Austin Carr","NO","1","WR","2","1","0","9","0","0","0","0","50","8.5","4.5","9","4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.9","0.05","1.9"
"Ryan Switzer","PIT","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Cooper Kupp","LA","1","WR","10","7","2","220","1","1","1","0","70","12.4","22","31.43","17.71","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","35","0.6","5"
"Kalif Raymond","TEN","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Adam Humphries","TEN","1","WR","6","3","0","24","0","0","0","0","50","8.5","4","8","3.33","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","5.4","0.2","1.8"
"DeAndre Carter","HST","1","WR","2","1","1","46","0","0","0","1","50","21","23","46","21","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","5.6","0.13","5.6"
"Tyler Lockett","SEA","1","WR","6","6","0","100","1","0","0","0","100","9","16.67","16.67","7.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","16","0.29","2.67"
"Nelson Agholor","PHI","1","WR","4","4","0","7","0","0","0","0","100","0","1.75","1.75","1.75","","","","","","","","","","","","2","0","7","0","0","0","3.5","3.5","0","0","0","","","","","","","","","0","0","5.4","0.1","0.9"
"Allen Hurns","MIA","1","WR","1","1","0","12","0","1","0","0","100","5","12","12","7","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","8.2","0.43","8.2"
"Jarvis Landry","CLV","1","WR","10","5","0","65","0","0","0","0","50","9.6","6.5","13","2.2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","11.5","0.21","2.3"
"Cole Beasley","BUF","1","WR","7","3","0","41","0","1","0","0","42.9","7.57","5.86","13.67","7","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","13.1","0.28","4.37"
"Jarius Wright","CAR","1","WR","4","2","0","12","0","0","0","1","50","4.75","3","6","2.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.2","0.08","1.6"
"Mohamed Sanu","NE","1","WR","5","2","0","23","0","0","0","1","40","5.2","4.6","11.5","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","4.3","0.12","2.15"
"Golden Tate","NYG","1","WR","9","8","0","85","0","0","0","0","88.9","6.22","9.44","10.63","4.38","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","16.5","0.24","2.06"
"Gunner Olszewski","NE","0","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","",""
"Calvin Ridley","ATL","1","WR","7","4","0","70","0","0","0","0","57.1","12.14","10","17.5","5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","1","1","11","0.18","2.75"
"Stanley Morgan Jr.","CIN","1","WR","1","1","0","3","0","0","0","0","100","0","3","3","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.3","0.09","1.3"
"Trent Sherfield","ARZ","1","WR","2","0","0","0","0","0","0","1","0","13.5","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Braxton Berrios","NYJ","0","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","",""
"Kelvin Harmon","WAS","1","WR","1","1","0","12","0","0","0","0","100","5","12","12","7","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2.2","0.2","2.2"
"Olabisi Johnson","MIN","1","WR","2","2","0","27","0","0","0","0","100","11.5","13.5","13.5","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","4.7","0.09","2.35"
"D.J. Chark Jr.","JAX","1","WR","12","6","0","79","0","1","0","0","50","9.25","6.58","13.17","3.67","","","","","","","","","","","","1","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","19.9","0.36","2.84"
"Steven Mitchell Jr.","HST","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Scotty Miller","TB","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Olamide Zaccheaus","ATL","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Byron Pringle","KC","0","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","",""
"Javon Wims","CHI","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Preston Williams","MIA","1","WR","7","4","0","42","0","0","0","1","57.1","14","6","10.5","1.25","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","8.2","0.16","2.05"
"Diontae Johnson","PIT","1","WR","7","5","1","84","0","1","1","0","71.4","12.14","12","16.8","8.8","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","19.4","0.61","3.88"
"Davion Davis","MIN","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"KhaDarel Hodge","CLV","0","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","",""
"Fred Brown","DEN","1","WR","2","1","0","16","0","0","0","0","50","15.5","8","16","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2.6","0.06","2.6"
"David Moore","SEA","1","WR","4","1","0","23","0","0","0","0","25","16.25","5.75","23","18","","","","","","","","","","","","1","0","2","0","0","0","2","3","0","0","0","","","","","","","","","0","0","3.5","0.12","1.75"
"Curtis Samuel","CAR","1","WR","11","4","0","46","0","0","0","1","36.4","15.55","4.18","11.5","2.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","1","8.6","0.14","2.15"
"Zay Jones","OAK","1","WR","2","2","0","27","0","0","0","0","100","6.5","13.5","13.5","7","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","4.7","0.21","2.35"
"Corey Davis","TEN","1","WR","6","2","0","9","0","0","0","0","33.3","24","1.5","4.5","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2.9","0.08","1.45"
"Marvin Hall","DET","1","WR","1","1","1","49","0","1","1","0","100","46","49","49","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","11.9","0.85","11.9"
"Duke Williams","BUF","1","WR","2","1","0","6","0","0","0","1","50","6.5","3","6","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.6","0.04","1.6"
"Alex Erickson","CIN","1","WR","7","6","1","97","0","0","0","1","85.7","10.57","13.86","16.17","5.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","15.7","0.32","2.62"
"Mike Thomas","LA","1","WR","1","0","0","0","0","0","0","0","0","14","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Cody Core","NYG","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Jakeem Grant","MIA","1","WR","3","2","0","32","0","0","0","0","66.7","25.67","10.67","16","0.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","5.2","0.37","2.6"
