"player","team","games","position","recTarg","recRec","recRec40s","recYds","recYds100Games","recTds","recTd40s","recDrops","catch","depth","ypt","ypr","rac","rzRecTarg","rzRecRec","rzRecTds","rzRecTargPct","rzRecRecPct","rzRecTdPct","ezRecTarg","ezRecTds","ezRecTargPct","ezRecRecPct","ezRecTdPct","rushCarries","rush40s","rushYds","rushYds100Games","rushTds","rushTd40s","ypc","yac","rushTa","tat","fumbles","rzRushCarries","rzRushTds","rzRushPct","rzRushTdPct","i5RushCarries","i5RushTds","i5RushPct","i5RushTdPct","patConversions","patAttempts","fantasyPts","ptsPerSnap","ptsPerTouch"
"Jacob Hollister","SEA","1","TE","4","2","0","22","0","0","0","0","50","9","5.5","11","10","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","4.2","0.1","2.1"
"Jeremy Sprinkle","WAS","1","TE","2","1","0","4","0","0","0","0","50","2.5","2","4","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.4","0.03","1.4"
"Jonnu Smith","TEN","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","1","0","4","0","0","0","4","10","2","2","0","","","","","","","","","0","0","0.4","0.01","0.4"
"Gerald Everett","LA","1","TE","2","2","0","23","0","0","0","0","100","11.5","11.5","11.5","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","4.3","0.25","2.15"
"O.J. Howard","TB","1","TE","2","1","0","10","0","0","0","0","50","2.5","5","10","15","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2","0.04","2"
"Ben Braunecker","CHI","1","TE","4","2","0","9","0","0","0","1","50","9.25","2.25","4.5","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2.9","0.06","1.45"
"Jason Vander Laan","NO","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"J.P. Holtz","CHI","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Tyler Higbee","LA","1","TE","6","5","0","20","0","0","0","0","83.3","5.67","3.33","4","1.6","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","7","0.19","1.4"
"Chris Manhertz","CAR","1","TE","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
