"player","team","games","position","recTarg","recRec","recRec40s","recYds","recYds100Games","recTds","recTd40s","recDrops","catch","depth","ypt","ypr","rac","rzRecTarg","rzRecRec","rzRecTds","rzRecTargPct","rzRecRecPct","rzRecTdPct","ezRecTarg","ezRecTds","ezRecTargPct","ezRecRecPct","ezRecTdPct","rushCarries","rush40s","rushYds","rushYds100Games","rushTds","rushTd40s","ypc","yac","rushTa","tat","fumbles","rzRushCarries","rzRushTds","rzRushPct","rzRushTdPct","i5RushCarries","i5RushTds","i5RushPct","i5RushTdPct","patConversions","patAttempts","fantasyPts","ptsPerSnap","ptsPerTouch"
"Steven Sims","WAS","1","WR","7","4","0","40","0","0","0","0","57.1","9.71","5.71","10","3.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","8","0.18","2"
"Cedrick Wilson","DAL","1","WR","1","0","0","0","0","0","0","0","0","37","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Anthony Miller","CHI","1","WR","4","3","0","42","0","1","0","1","75","6.25","10.5","14","9","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","13.2","0.21","4.4"
"Keelan Doss","OAK","1","WR","3","3","0","26","0","0","0","0","100","7.33","8.67","8.67","1.33","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","5.6","0.2","1.87"
"Braxton Berrios","NYJ","1","WR","1","0","0","0","0","0","0","0","0","26","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Parris Campbell","IND","1","WR","5","3","0","12","0","0","0","1","60","8.2","2.4","4","5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","4.2","0.14","1.4"
"Cam Sims","WAS","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"James Washington","PIT","1","WR","4","4","0","33","0","0","0","0","100","4.75","8.25","8.25","3.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","7.3","0.17","1.82"
"Keke Coutee","HST","1","WR","7","5","0","68","0","0","0","1","71.4","5.71","9.71","13.6","8","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","1","","","","","","","","","0","0","11.8","0.21","2.36"
"DaeSean Hamilton","DEN","1","WR","3","2","0","36","0","0","0","0","66.7","8","12","18","7.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","5.6","0.13","2.8"
"Rico Gafford","OAK","1","WR","1","1","1","49","0","1","1","0","100","34","49","49","15","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","11.9","0.99","11.9"
"Darvin Kidsy","WAS","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Krishawn Hogan","NO","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Dede Westbrook","JAX","1","WR","7","6","0","25","0","0","0","0","85.7","4.86","3.57","4.17","2.83","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","8.5","0.19","1.42"
"Chris Godwin","TB","1","WR","9","7","0","91","0","0","0","0","77.8","7.11","10.11","13","5.43","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","16.1","0.22","2.3"
"Tevin Jones","PIT","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Geronimo Allison","GB","1","WR","1","1","0","11","0","0","0","0","100","10","11","11","1","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2.1","0.06","2.1"
"Tajae Sharpe","TEN","1","WR","4","4","0","25","0","0","0","0","100","3","6.25","6.25","3.25","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","6.5","0.22","1.63"
"Pharoh Cooper","ARZ","1","WR","1","1","0","5","0","0","0","0","100","5","5","5","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.5","0.09","1.5"
"Justin Hardy","ATL","1","WR","1","1","0","19","0","0","0","0","100","11","19","19","8","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2.9","0.24","2.9"
"Tyler Lockett","SEA","1","WR","6","4","0","43","0","0","0","0","66.7","21","7.17","10.75","2.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","8.3","0.14","2.08"
"Willie Snead IV","BLT","1","WR","4","3","0","13","0","1","0","0","75","3","3.25","4.33","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","10.3","0.28","3.43"
"Allen Hurns","MIA","1","WR","7","5","0","68","0","0","0","0","71.4","13.29","9.71","13.6","1.4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","11.8","0.21","2.36"
"De'Anthony Thomas","BLT","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Jarvis Landry","CLV","1","WR","6","4","0","76","0","0","0","0","66.7","11.17","12.67","19","12.75","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","11.6","0.24","2.9"
"Jaron Brown","SEA","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Cordarrelle Patterson","CHI","1","WR","1","1","0","33","0","0","0","0","100","0","33","33","33","","","","","","","","","","","","1","0","-5","0","0","0","-5","0","0","0","0","","","","","","","","","0","0","3.8","0.35","1.9"
"Randall Cobb","DAL","1","WR","4","2","0","43","0","0","0","0","50","15.75","10.75","21.5","7.5","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","6.3","0.11","3.15"
"Julian Edelman","NE","1","WR","11","8","0","95","0","1","0","0","72.7","7.45","8.64","11.88","3.63","","","","","","","","","","","","1","0","8","0","0","0","8","4","0","0","0","","","","","","","","","0","0","24.3","0.37","2.7"
"Jason Moore","LAC","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Diontae Spencer","DEN","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Vyncint Smith","NYJ","1","WR","3","1","0","37","0","0","0","0","33.3","10.67","12.33","37","30","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","4.7","0.13","4.7"
"Justin Watson","TB","1","WR","8","5","0","59","0","1","0","1","62.5","12","7.38","11.8","0.2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","16.9","0.39","3.38"
"Alexander Hollins","MIN","1","WR","1","0","0","0","0","0","0","0","0","27","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Marquise Brown","BLT","1","WR","3","3","0","-2","0","0","0","0","100","-4.67","-0.67","-0.67","4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2.8","0.07","0.93"
"N'Keal Harry","NE","1","WR","1","1","0","12","0","0","0","0","100","-1","12","12","13","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2.2","1.1","2.2"
"Auden Tate","CIN","1","WR","4","1","0","16","0","0","0","1","25","15","4","16","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2.6","0.09","2.6"
"Allen Lazard","GB","1","WR","3","2","0","19","0","0","0","0","66.7","6.33","6.33","9.5","6","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.9","0.12","1.95"
"Malik Turner","SEA","1","WR","3","1","0","10","0","0","0","1","33.3","10.33","3.33","10","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","2","0.14","2"
"Ventell Bryant","DAL","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Riley Ridley","CHI","1","WR","1","1","0","5","0","0","0","0","100","5","5","5","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.5","0.05","1.5"
"Kelvin Harmon","WAS","1","WR","4","1","0","30","0","0","0","0","25","22.25","7.5","30","14","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","4","0.08","4"
"Olabisi Johnson","MIN","1","WR","1","1","0","9","0","1","0","0","100","17","9","9","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","7.9","0.15","7.9"
"Marquez Valdes-Scantling","GB","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Christian Kirk","ARZ","1","WR","9","8","0","85","0","0","0","0","88.9","7.89","9.44","10.63","4.75","","","","","","","","","","","","1","0","4","0","0","0","4","1","0","0","0","","","","","","","","","0","0","16.9","0.3","1.88"
"Jakobi Meyers","NE","1","WR","3","1","0","35","0","0","0","2","33.3","7.33","11.67","35","26","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","4.5","0.12","4.5"
"Javon Wims","CHI","1","WR","3","0","0","0","0","0","0","0","0","14","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Da'Mari Scott","NYG","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Jalen Guyton","LAC","1","WR","2","0","0","0","0","0","0","0","0","36.5","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Chris Lacy","DET","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"KhaDarel Hodge","CLV","1","WR","1","0","0","0","0","0","0","0","0","24","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Michael Gallup","DAL","1","WR","10","6","0","109","1","0","0","1","60","10.9","10.9","18.17","4","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","16.9","0.29","2.82"
"Marcell Ateman","OAK","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Deon Cain","PIT","1","WR","1","1","0","22","0","0","0","0","100","20","22","22","2","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","3.2","0.21","3.2"
"Zach Pascal","IND","1","WR","9","5","0","74","0","1","0","0","55.6","11.11","8.22","14.8","6.8","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","1","1","18.4","0.29","3.68"
"Andre Patton","LAC","1","WR","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Isaiah McKenzie","BUF","1","WR","5","3","0","25","0","0","0","0","60","5","5","8.33","9.67","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","5.5","0.1","1.83"
"Chad Williams","IND","1","WR","1","0","0","0","0","0","0","0","0","16","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Cooper Kupp","LA","1","WR","4","4","0","45","0","1","0","0","100","8.5","11.25","11.25","3","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","14.5","0.76","3.63"
